Frequency_Hz,Amplitude_A
6.21719822365834,4.22646401236395e-05
6.25756964069508,0.000120345885340188
6.29794105773182,0.000251317763757251
6.33831247476856,6.06333008271061e-05
6.3786838918053,5.94858065671389e-05
6.41905530884205,8.25251549239272e-05
6.45942672587879,0.00011219308490821
6.49979814291553,9.82551176393926e-05
6.54016955995227,0.000113499629348684
6.58054097698902,0.00035053329892074
6.62091239402576,0.000199019666716205
6.6612838110625,8.49344311014248e-05
6.70165522809924,2.73405378735237e-05
6.74202664513599,0.00029294407127754
6.78239806217273,3.03056699947103e-05
6.82276947920947,0.000191368291088758
6.86314089624621,1.01900897520777e-06
6.90351231328296,0.000207317955443655
6.9438837303197,0.000184313884903159
6.98425514735644,5.96737716315587e-05
7.02462656439318,0.000255047387661395
7.06499798142993,5.63619587266516e-05
7.10536939846667,0.000140514276902221
7.14574081550341,0.000208723479383053
7.18611223254015,0.000277553241115536
7.2264836495769,0.000128555791649587
7.26685506661364,9.17754791280793e-05
7.30722648365038,0.00023198637370058
7.34759790068712,7.52705314282408e-05
7.38796931772387,5.85255511016571e-05
7.42834073476061,9.80809996822893e-05
7.46871215179735,0.000111889365630971
7.50908356883409,0.000118611493649291
7.54945498587084,0.000163890643475423
7.58982640290758,3.96835665719701e-05
7.63019781994432,7.18876645776148e-05
7.67056923698106,6.3700226509503e-05
7.71094065401781,0.000108033766260364
7.75131207105455,5.90322058123138e-05
7.79168348809129,0.000175047237032516
7.83205490512803,6.2484110599478e-05
7.87242632216477,0.000145093712140087
7.91279773920152,0.000242892631477874
7.95316915623826,0.000354531226215623
7.993540573275,0.000107983350231862
8.03391199031175,0.000307217107609036
8.07428340734849,0.000190787035642913
8.11465482438523,0.000151133321527363
8.15502624142197,3.54173074630445e-05
8.19539765845871,0.000280482292459705
8.23576907549546,3.4852807618545e-05
8.2761404925322,0.00017972082056888
8.31651190956894,0.000223948353632621
8.35688332660568,0.000107418841603726
8.39725474364243,8.66742117034823e-05
8.43762616067917,0.000139429510033965
8.47799757771591,0.000174636865679766
8.51836899475265,0.000153984402140037
8.5587404117894,0.000165836718891829
8.59911182882614,0.000208982507144617
8.63948324586288,0.000142078752498051
8.67985466289962,6.19214400109428e-05
8.72022607993637,0.000195600396677358
8.76059749697311,0.000231994442858892
8.80096891400985,0.000100503864898066
8.84134033104659,0.000123000619957372
8.88171174808334,5.49124397152147e-05
8.92208316512008,0.000131612698945069
8.96245458215682,4.93400461810133e-05
9.00282599919356,0.000109211506481668
9.04319741623031,3.77886203886757e-05
9.08356883326705,0.00017456560352533
9.12394025030379,3.42275442169936e-05
9.16431166734053,0.000220045546266431
9.20468308437728,9.27466859158934e-05
9.24505450141402,0.000167613595231345
9.28542591845076,0.000175489081218163
9.3257973354875,0.000225228306755606
9.36616875252425,0.000154324066885121
9.40654016956099,4.15810234322081e-05
9.44691158659773,0.000296279883219439
9.48728300363447,0.000117689441125345
9.52765442067122,0.00022479328292322
9.56802583770796,6.07480650679981e-05
9.6083972547447,7.71059256059462e-05
9.64876867178144,0.00017288371833251
9.68914008881818,0.000196639125748325
9.72951150585493,0.00018924352703968
9.76988292289167,7.94128495141783e-05
9.81025433992841,0.000134976175863291
9.85062575696515,2.98402634232472e-05
9.8909971740019,9.00080101777751e-05
9.93136859103864,0.000168305036889978
9.97174000807538,3.57820003842612e-05
10.0121114251121,0.000216446379599927
10.0524828421489,0.000115827853007226
10.0928542591856,9.41775967093344e-05
10.1332256762224,0.000139330074223267
10.1735970932591,4.47717762719182e-05
10.2139685102958,7.79805673393683e-05
10.2543399273326,0.000204246983493941
10.2947113443693,0.000188431984497823
10.3350827614061,0.000144006799450943
10.3754541784428,0.000157279291850305
10.4158255954796,0.000236762170675223
10.4561970125163,0.000100452048677819
10.496568429553,8.83268787738761e-05
10.5369398465898,4.9052449460156e-05
10.5773112636265,0.000113224617609344
10.6176826806633,0.000147074924590937
10.6580540977,0.000243714746673507
10.6984255147367,5.53346274067292e-05
10.7387969317735,5.30228703496846e-05
10.7791683488102,9.78396001309291e-05
10.819539765847,0.000318343910548223
10.8599111828837,0.000203258471938953
10.9002825999205,0.000269370606643965
10.9406540169572,0.000176927967045565
10.9810254339939,0.000228366136155944
11.0213968510307,0.000190888255684037
11.0617682680674,0.000107343106972599
11.1021396851042,4.40893779449573e-05
11.1425111021409,8.30621071634927e-05
11.1828825191777,0.000259084414668997
11.2232539362144,7.29786076234922e-05
11.2636253532511,9.24506353522033e-05
11.3039967702879,0.000115502131280465
11.3443681873246,5.09481520542165e-05
11.3847396043614,9.14131000622347e-05
11.4251110213981,0.000140777220585571
11.4654824384349,0.000198889480287547
11.5058538554716,0.000210350995892474
11.5462252725083,0.00011004019885167
11.5865966895451,0.000171483318374627
11.6269681065818,0.00021370772464304
11.6673395236186,0.00019389657346568
11.7077109406553,0.000229804096652619
11.7480823576921,5.88186311436283e-05
11.7884537747288,0.000291366609593392
